label,notes
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,40454750
suspended-fourth,28333845
dominant,2832384447
major-seventh,283944
minor,283135384749
dominant,28505659
major-seventh,28324249
dominant,28444950
major,20304247
minor-seventh,283538435462
minor-seventh,353947
dominant-ninth,28384552
dominant-ninth,28384247
major-seventh,2839445156
major-sixth,2837444956
dominant,28384956
dominant,243644
major-sixth,304249
major-seventh,273944
minor,284347
major-seventh,283044
dominant,2844505360
dominant-13th,2838444954
suspended-fourth,28333845
dominant,283247
major-seventh,2027353940
major-seventh,28353944
minor-seventh,28353843
minor-seventh,28353843
major-seventh,28353944
minor-seventh,353840434557
suspended-fourth,283335384254
dominant,283235384456
major,28525964
dominant,323640
dominant-ninth,323842
major,204247
major,243644
minor-ninth,284243
minor-11th,284346
dominant,29384952
dominant,32364044
major-seventh,28475158
minor-seventh,285055
minor-ninth,2126354245
dominant-ninth,2832425052
dominant,26323840
dominant,32384852
suspended-fourth,283335384956
major-sixth,3235374249
diminished,2831343743
major-seventh,2327283235
dominant,323640
minor,31354043
suspended-fourth,33384044
dominant-ninth,26323538
major,20303544
dominant-ninth,2838424952
dominant,28495054
major-seventh,16444752
dominant,323840
suspended-fourth,28333540
major-seventh,27283544
minor-sixth,31384249
dominant,26333747
major-seventh,3539404449
dominant-ninth,26323740
dominant,32394047
major-seventh,3032394456
minor-sixth,313538424961
dominant,263032374759
major-sixth,323739424961
dominant-ninth,3842444958
dominant,3337384259
dominant,26323754
minor,2631354750
dominant,3238425459
major-sixth,2832354752
dominant-ninth,3235384254
major-seventh,2728323552
major-seventh,394044475158
dominant-ninth,3840444954
dominant,2328323843
minor-ninth,2835404243
dominant,28404756
major-seventh,353940444958
dominant,353840444956
suspended-fourth,28354045
dominant-ninth,26323740
dominant,3238424852
suspended-fourth,2833384756
dominant,28323648
major-sixth,3537425461
diminished,2834374349
minor,28313543
dominant,2326323540
minor-seventh,28354243
minor-seventh,26354043
dominant,293438
minor-seventh,26313540
minor-seventh,28314350
suspended-fourth,26283340
minor-seventh,263135
dominant,323844
minor-seventh,2943475054
minor,283135384254
major,283544475256
major,203240444752
minor,1628354043
dominant,3240444750
major,284047525659
dominant,354450525664
major,232832404447
major,284047525659
dominant,354450525664
major,233235404447
major,2028323540
minor,28354043
dominant,28354452
major,2840444752
major,3247525659
dominant,2340444750
major,28354056596468
major,202840444752
minor,283543475255
dominant,324052565962
major,284047525659
dominant,354450525664
major,232832404447
major,284047525659
dominant,354450525664
major,233235404447
major,2028323540
minor,28354043
minor-seventh,2843475055
major,32475256
major,2835404447
dominant,2838404447
major,2335404447
major,2835444752
major,404447
major,283556596468
major,202840444752
minor,283543475255
dominant,32404756596264
major,284047525659
dominant,354450525664
major,233235404447
major,2028323540
minor,28354043
dominant,28354452
major,162840444752
major,203247525659
dominant,233552565962
major,28354056596468
major,203252565964
minor,162843475255
dominant,324056596264
major,284047525659
dominant,354450525664
major,232832404447
major,284047525659
dominant,354450525664
major,233235404447
dominant,202628323540
minor,2831354043
minor-seventh,2843475055
major,3244475256
major,1628404447
dominant,1628404447
major,2332404447
major,23323540
major-sixth,2835374044
major,2835404447
dominant,263235
dominant,32384249
dominant,26323544
dominant,32384347
dominant,32384347
dominant,32384347
dominant,26323542
major-seventh,27283235
minor-seventh,2138404347
major-seventh,27283235
minor-seventh,2135384043
major-seventh,23272832
minor-seventh,303135
dominant,323638
major,2838414649
major-seventh,2839404447
augmented-seventh,28384448
major-seventh,2835394046
augmented-seventh,28444852
minor-ninth,2838424347
augmented-seventh,28384448
minor-ninth,2843475054
dominant,28384447
minor-seventh,2847505255
diminished,2849525560
minor-11th,2850525557
dominant,2844475052
minor-seventh,2847505255
diminished,2849525560
minor-11th,2850525557
dominant,2856596264
major-seventh,2839404447
augmented-seventh,28384448
major-seventh,2835394046
augmented-seventh,28323640
minor-ninth,2838424347
augmented-seventh,28505660
minor-seventh,28434754
dominant,28404447
major-seventh,2851525659
augmented-seventh,2852566062
major-seventh,2839404447
diminished,2846495257
major-seventh,39404447
dominant,2652555962
minor-11th,2150525557
dominant,2856596264
augmented-seventh,384448
major-ninth,2844475154
major-seventh,272835
dominant-ninth,2834384246
half-diminished,2831384346
dominant-ninth,2832384244
minor-ninth,2831374247
dominant,28384244
minor-ninth,2831384247
dominant-ninth,28394244
major-seventh,28323947
minor-seventh,283843
minor-ninth,28384347
dominant-ninth,2832384249
major-seventh,28394447
major-seventh,3740475154
minor-ninth,28384247
dominant-ninth,2832384249
major-seventh,28394447
minor-ninth,2838424952
minor-seventh,4043505457
dominant,28384449
minor-seventh,283843
dominant,28384246
major-seventh,2839515659
dominant,2832414448
minor-seventh,2838475055
dominant-13th,2832384449
minor-ninth,2831374247
dominant-ninth,2838424952
minor-ninth,2831384247
dominant,2838444952
dominant-13th,2838444952
minor-ninth,4043505459
dominant-13th,2838444954
major-seventh,2731384146
suspended-fourth,16333540
dominant,2841444750
dominant,28354044
dominant-ninth,28384246
major-ninth,1632394244
minor-seventh,283843
minor-seventh,33384347
dominant,38444852
dominant,28414650
dominant,28354044
dominant-ninth,28384246
major-ninth,28394244
major,28354044
dominant,28404447
minor,28434755
dominant,32384246
minor-seventh,28353843
major,39475256
major-seventh,28353944
suspended-fourth,2835384245
suspended-fourth,163842
dominant-ninth,163840
minor-seventh,28475055
dominant,26323640
major-ninth,2842475154
minor-seventh,28626669
minor-ninth,2838475054
minor,2635434752
major,3240475256
major,1835404447
minor-seventh,28555962
suspended-fourth,28384042
major-seventh,3254596366
minor-sixth,25434752
major-seventh,28515459
minor-seventh,28475055
dominant,26323640
major-seventh,16475154
dominant,28545762
major-seventh,162851545659
dominant-ninth,1628455054
suspended-fourth,213350545761
diminished,1628495258
minor-seventh,2838475055
dominant-ninth,2728384247
major-seventh,2839424447
minor-seventh,232831
minor-seventh,28353840
dominant,28384246
half-diminished,31464952
dominant,162838424447
major-seventh,162839404447
major-seventh,2839424447
minor-seventh,28384245
minor-seventh,2838404347
dominant-13th,2838444954
major-seventh,16394247
dominant-ninth,16384246
minor-seventh,2838434750
minor-seventh,28384450
dominant-13th,2838424449
minor-seventh,2835384043
dominant,2838404246
minor-seventh,23475055
dominant,272838444954
dominant-ninth,16353842
dominant,2835383842
dominant-ninth,283842
dominant-ninth,283842
dominant-ninth,283842
dominant-ninth,283842
dominant-ninth,2835383844
dominant,2838424449
dominant-ninth,2835384244
minor-seventh,28384347
minor-seventh,28384347
minor-seventh,28384347
minor-seventh,28384347
dominant-ninth,16353840
dominant-ninth,2838424448
suspended-fourth,2838424547
dominant,2838444952
suspended-fourth,284245
major-seventh,283944475156
minor,31405962
major-seventh,285154
major,2835405659
major,2835405659
major,234756
dominant,323840
major-sixth,28323537555659
minor-seventh,31353840585962
dominant-ninth,313235
major-sixth,232528324344
dominant-13th,3237384259
major-seventh,2832353956
major,232835475256
diminished,27323956
minor-seventh,284059
dominant-11th,16285157
major,283235404456
diminished,283134374355
major,3540444759
dominant,2832384052
major,404452
major,283235404456
diminished,283134374355
major,3540444759
dominant,2832384052
major,404452
major,283235404759
diminished,283134374557
diminished,283134374355
major,3540444759
dominant,2840505661
major,28404452
major,283235404759
diminished,283134374557
diminished,283134374355
major,3540444759
dominant,2840505661
major,28404452
major,283235404456
diminished,283134374557
major,3540444961
dominant,28405062
dominant,3547566266
dominant,2840505659
major,28404452
major,283235404456
diminished,28313437454957
dominant,284050565962
dominant,284050565962
dominant,3547566266
dominant,2840505659
major,28404452
major,283235404456
diminished,283134374355
major,35404459
dominant,2832384052
major,283235404456
diminished,283134374355
major,35404459
dominant,2832384052
major,284068
major,233559
dominant,233552
major,28565964
major,284068
major,233559
dominant,233552
major,28565964
minor-seventh,16404347
dominant-13th,2838444955
dominant-ninth,2838505458
major-seventh,284447
dominant,2838444854
dominant,2838414446
major-seventh,28475156
dominant-13th,2838424447
dominant-13th,1626323740
minor-11th,28384247
dominant,2838424448
dominant-13th,28384346
suspended-fourth,28384247
dominant-13th,28384149
major-seventh,163940
dominant-ninth,28384245
dominant,2838414448
major-seventh,162340
dominant-ninth,283842
major,2839444447
minor-seventh,284345
dominant,28384245505252
dominant-13th,28444952
minor-ninth,28384245
dominant-13th,283846
minor-seventh,28444952
dominant,28384247
minor-ninth,28424752
dominant,2844475055
minor-seventh,40505559
dominant-13th,4050566164
dominant-ninth,2838424450
major-seventh,284447
dominant-ninth,28475054
suspended-fourth,28505258
half-diminished,283855
dominant,19364145
minor-seventh,40505459
dominant-13th,2838444952
minor-11th,28384247
dominant,3238434852
dominant-13th,28384346
suspended-fourth,28384247
dominant-13th,28384149
major-seventh,28444752
dominant,283854
major-seventh,40475156
minor-seventh,40475055
dominant,32414450
minor-ninth,28505457
dominant-13th,28444952
minor-ninth,40505457
dominant-13th,283846
major-seventh,40475156
minor-seventh,40475055
dominant,2838444954
major-seventh,28565964
minor-seventh,2840434750
dominant,212828353738404445
minor-seventh,2838404347
minor-seventh,2835384043
minor-seventh,282835404343475052
dominant,2835384044
major,282835404444475252
major,28323547
minor-seventh,2326283143
minor-seventh,2831353855
dominant,3538404459
major,28323549
dominant,3235384050
minor,17202432
major,28323547
diminished-seventh,28343748
major,35404456
dominant,28384453
major,28323547
minor-seventh,2326283143
minor-seventh,2831353855
dominant,35384044565961
major,28323549
dominant,32353840485052
minor,17202432
major,28323547
diminished-seventh,28343748
major,35404456
dominant,28384453
minor,285255
dominant,264447
major,285256
major,204044
diminished-seventh,284649
dominant,203538
major,28323547
minor-seventh,2326283143
minor-seventh,2831353855
dominant,35384044565961
major,28323549
dominant,3235384050
minor,17202432
major,28323547
diminished-seventh,28343748
major,35404456
dominant,28384453
half-diminished,3438404350
dominant,2838444852
half-diminished,3438404350
dominant,1626323640
half-diminished,343838404350
dominant,2838424852
half-diminished,2226283138
dominant,1626303540
major,404447
major-seventh,394447
dominant,384447
minor-seventh,34384043
major,404447
major-seventh,394447
dominant,384447
minor-seventh,364245
minor-seventh,2728515255
major,284447
dominant,285457
diminished-seventh,285758
minor,285557
dominant,284950
diminished-seventh,285758
diminished-seventh,164955
major,323540
dominant,323540
major,354044
diminished-seventh,28495255
major,35525659
major,28565962
diminished-seventh,28555861
dominant,353842
minor,285657
diminished-seventh,285556
dominant,286266
dominant,275558
minor,285557
minor,3135555859
dominant,285660
major,283254
diminished-seventh,28586163
major,164752
major,235659
minor,165255
dominant,325962
major,285256
diminished-seventh,285255
dominant,35565962
major,285256
diminished-seventh,285255
major,35525659
dominant,236266
major,164447
minor-seventh,235053
minor-seventh,164347
major,164447
diminished-seventh,164549
major,235256
minor,286264
dominant,285254
dominant,285761
major,285256
minor-seventh,234750
minor,285255
dominant,355962
major,285256
diminished-seventh,285255
major,286468
diminished-seventh,286467
major,356871
dominant,28596264
minor-seventh,286467
dominant,285659
major,285256
major,2832355256
minor-seventh,232628314852
minor-seventh,283135385255
dominant,353840445457
major,28323556
major,28323556
major,232628324447
minor-seventh,16232835384043
major,2832354447
major,2832354448
major,2832354449
major,2832354450
major,162022323539
major,2832355256
minor-seventh,232628314852
minor-seventh,283135385255
dominant,353840445457
major,28323556
major,28323556
minor-seventh,16232835384043
major,2832354447
major,2832354448
major,2832354449
major,2832354450
major,162022323539
minor,285255
dominant,264447
major,285256
major,204044
diminished-seventh,284649
dominant,203538
major,28323547
minor-seventh,2326283143
minor-seventh,2831353855
dominant,35384044565961
major,28323549
dominant,32353840485052
minor,17202432
major,28323547
diminished-seventh,28343748
major,35404456
dominant,28384453
half-diminished,3438404350
dominant,2838444852
half-diminished,3438404350
dominant,1626323640
major,2828282828404040404047474747475656565656
minor-seventh,28282828474747475050505055555555
minor-seventh,2828282828404040404043434343435050505050
dominant,28282828474747475050505056565656
major,2828282828404040404044444444445252525252
minor-seventh,3334384041434448505152535355565960606162
dominant,28293334373845464748505155565657
major,33344041454652525353565761626465
major,2829333334404144454549505252535758596061
major,3334404041454647485252535556576162626465
major,2828282828404040404047474747475656565656
minor-seventh,28282828474747475050505055555555
minor-seventh,2828282828404040404043434343435050505050
dominant,28282828474747475050505056565656
major,2828282828404040404044444444445252525252
minor-seventh,3233373940424347495051525254555859596061
dominant,27283233363744454647495054555556
major,32333940444551515252555660616364
major,2728323233394043444448495151525657585960
major,3233393940444546475151525455566061616364
major,2828282828404040404047474747475656565656
minor-seventh,28282828474747475050505055555555
minor-seventh,2828282828404040404043434343435050505050
dominant,28282828474747475050505056565656
major,2828282828404040404044444444445252525252
minor-seventh,2829333536383943454647484850515455555657
dominant,35364041444552535455575862636364
major,28293536404147474848515256575960
major,3536404041474851525256575959606465666768
major,2829353536404142434747485051525657575960
major,2828282828404040404047474747475656565656
minor-seventh,28282828474747475050505055555555
minor-seventh,2828282828404040404043434343435050505050
dominant,28282828474747475050505056565656
major,2828282828404040404044444444445252525252
minor-seventh,2728323435373842444546474749505354545556
dominant,34353940434451525354565761626263
major,27283435394046464747505155565859
major,3435393940464750515155565858596364656667
major,2728343435394041424646474950515556565859
major,2828282828404040404047474747475656565656
minor-seventh,28475055
minor-seventh,2828282828404040404043434343435050505050
dominant,28475056
major,2828282828404040404044444444445252525252
minor-seventh,3536404243454650525354555557586162626364
dominant,28445059
major,3536404041474851525256575959606465666768
minor-seventh,28475055
minor-seventh,3334404041454647485252535556576162626465
dominant,28475056
major,28404452
major,282828282828404040404040474747474747565656565656
minor-seventh,282828282828474747474747505050505050555555555555
minor-seventh,28282828282831404040404040404343434343434650505050505050
dominant,28282828282840474747474747475050505050505056565656565656
major,28282828282828404040404040434444444444444752525252525252
dominant,27282936373738414242434447484849505151525356565658585858
dominant,283031333537424344444749505051525353575758595959
minor,23252830313233353537373742434344454547474951515252525455
diminished,353638404345464747484854545555555757626264646466
minor,23252830313233353537373738424344444545474751515252525455
major,282828282828404040404040474747474747565656565656
minor-seventh,282828282828474747474747505050505050555555555555
minor-seventh,28282828282831404040404040404343434343434650505050505050
dominant,282828282828474747474747505050505050565656565656
major,28282828282828404040404040434444444444444752525252525252
half-diminished,31323340414142454646474851525253545555565760606062626262
dominant,26282930313335404041424245464748484950515154555556575757
minor,33353840414243454547474752535354555557575961616262626465
diminished,32333436384143444545464648525253535355555660606262626364
minor,33353840414243454547474748525354545555575761616262626465
major,282828282828404040404040474747474747565656565656
minor-seventh,282828282828474747474747505050505050555555555555
minor-seventh,28282828282831404040404040404343434343434650505050505050
dominant,282828282828474747474747505050505050565656565656
major,28282828282828404040404040434444444444444752525252525252
half-diminished,29303138393940434444454649505051525353545558585860606060
dominant,2628293133383839404344454748495253535455
minor,31333638394041434345454550515152535355555759596060606263
minor,27282931333638394040414143474748484850505155555757575859
minor,31333638394041434345454546505152525353555559596060606263
major,282828282828404040404040474747474747565656565656
minor-seventh,282828282828474747474747505050505050555555555555
minor-seventh,28282828282831404040404040404343434343434650505050505050
dominant,28282828282840474747474747475050505050505056565656565656
major,28282828282828404040404040434444444444444752525252525252
minor-seventh,28293037383839424343444548494950515252535457575759595959
dominant,23252627283032373738393942434445454647484851525253545454
major,30323537383940424244444449505051525254545658585959596162
major,26272830323537383939404042464647474749495054545656565758
major,30323537383940424244444445495051515252545458585959596162
major,282828282828404040404040474747474747565656565656
minor-seventh,282828282828474747474747505050505050555555555555
minor-seventh,28282828282831404040404040404343434343434650505050505050
dominant,28282828282840474747474747475050505050505056565656565656
major,28282828282828404040404040434444444444444752525252525252
minor-seventh,26272835363637404141424346474748495050515255555557575757
dominant,33353637384042474748494952535455555657585861626263646464
major,28303335363738404042424247484849505052525456565757575960
major,24252628303335363737383840444445454547474852525454545556
major,28303335363738404042424243474849495050525256565757575960
major,282828282828404040404040474747474747565656565656
minor-seventh,282828282828474747474747505050505050555555555555
minor-seventh,28282828282831404040404040404343434343434650505050505050
dominant,282828282828474747474747505050505050565656565656
major,28282828282828404040404040434444444444444752525252525252
half-diminished,24252633343435383939404144454546474848495053535355555555
dominant,31333435363840454546474750515253535455565659606061626262
minor,26283133343536383840404045464647484850505254545555555758
minor,34353638404345464747484850545455555557575862626464646566
minor,26283133343536383840404041454647474848505054545555555758
major,28404755
minor,31404752
half-diminished,28282828282831404040404040404343434343434650505050505050
dominant,28282840474747475050505056565656
minor,28282828282828404040404040434444444444444752525252525252
minor-seventh,30313239404041444545464750515152535454555659595961616161
dominant,252728303234394041414446474748495050545455565656
major,32343739404142444446464651525253545456565860606161616364
major,282930323439414142424448484949515152565658585960
major,32343739404142444446464647515253535454565660606161616364
major-seventh,16424447
diminished,28343743
minor-seventh,28353843
major-seventh,28374246
minor-seventh,28353843
minor-seventh,28353843
minor-seventh,28384043
major-seventh,28495258
minor-seventh,28475055
minor-seventh,28475055
minor-seventh,28505255
minor-seventh,284043
minor-seventh,28465055
dominant,40444853
minor-seventh,294344
minor-seventh,2838434752
dominant,28384448
major-seventh,284447
dominant-ninth,2838424649
dominant,283136
dominant,28323740
minor-seventh,28384346
minor-seventh,28384346
minor-ninth,28384247
minor-ninth,28384346
minor-seventh,28384247
dominant,16384247
minor-seventh,28505558
dominant-ninth,2838424649
minor-seventh,28384043
dominant,28353844
major-seventh,28353944
minor-seventh,28353843
minor-seventh,28353843
dominant,28374246
major-seventh,28374246
minor-seventh,28353843
minor-seventh,28353843
minor-seventh,28333843
diminished,28373843
minor-ninth,28384243
diminished,283743
minor-seventh,28353843
dominant-ninth,2838424547
dominant,164149
major-seventh,16353740
major-ninth,32394247
minor-seventh,28353843
major-seventh,28353944
minor-seventh,28353843
major-ninth,32394247
major,25323540
major,283845
major-seventh,284452
dominant,23283238
major-seventh,28353944
major-ninth,27394247
major-seventh,40475156
half-diminished,2837404346
diminished,40465055
major,37444752
dominant-ninth,284246
major,33444752
major,32475256
minor-seventh,28353843
major-seventh,28353944
minor-seventh,28475055
half-diminished,2834374043
minor-seventh,28353843
dominant-ninth,38424752
major-ninth,32394247
dominant-ninth,28384246
dominant,28384147
major-sixth,28495459
major-seventh,233544
suspended-fourth,28424550
minor-seventh,28353843
major-ninth,32394247
major,25303540
dominant,28384450
suspended-fourth,16343845
dominant,28444855
major-seventh,35475056
half-diminished,4046495255
diminished,40465055
major,37444752
minor-ninth,28384346
major,33444752
major,354044
half-diminished,32363944
minor-seventh,353843
half-diminished,3134374043
minor-seventh,28353843
dominant,16384247
suspended-fourth,2838424547
dominant,1638414447
major-seventh,28475156
minor-seventh,30313540
minor-seventh,28475055
major-seventh,353944
major-ninth,32424752
minor-seventh,28384350
half-diminished,28525561
minor-seventh,2843475055
dominant-ninth,2838555962
suspended-fourth,28455056
minor-seventh,16475055
suspended-fourth,2838475057
dominant,2838475458
major-minor,283844485257
minor-seventh,1628515559
major-minor,3132363943
dominant,4041444752
minor-ninth,283841434750
suspended-fourth,2838475057
minor-seventh,28353843
suspended-fourth,26333742
minor-seventh,28384346
minor-seventh,28384347
major-seventh,163944
suspended-fourth,273753
major,283540444752
minor-seventh,272832355456
minor-seventh,2831353855
minor-seventh,2833353855
major-seventh,283235394956
major,293540444752
major-seventh,1649515456
dominant,283544505658
dominant,28385562
minor-seventh,25505559
dominant,25455054
minor-seventh,25505559
dominant,25455054
minor-seventh,25434752
dominant,25525661
minor-seventh,254052
dominant,25565962
minor-seventh,25555964
dominant,333538
dominant,333538
minor-seventh,256779
minor-seventh,255264
minor-seventh,255264
dominant,2545505459
minor-seventh,255264
dominant,25354044
minor-seventh,25384347
dominant,2545505459
minor-seventh,255567
dominant,333538
dominant,256476
minor-seventh,257074
dominant,256669
minor-seventh,257073
dominant,256669
minor-seventh,255862
dominant,255457
minor-seventh,284052
major,163940
major-seventh,164751
dominant,314445
dominant,384247
dominant,32364647
major,163940
major-seventh,164751
dominant,263366
dominant,182842
dominant,283844
dominant,163238
major,374244
major-seventh,283944
dominant,2838414452
minor-seventh,16404345
diminished,1637404346
minor-seventh,164755
dominant,293846
major-seventh,283944
major-seventh,283944
dominant,2838414452
minor-seventh,283855
dominant,283844
major-seventh,1623545963
major,163940
dominant,283844
major-seventh,162752
minor-seventh,283855
dominant,283844
major-seventh,162748
dominant,162333
dominant,283844
dominant,283850
major-seventh,283944
major,37404244
major-seventh,283944
minor-seventh,163845
dominant,293846
major-seventh,283944
major,3235374044
major-seventh,28394044
dominant,283841444652
major-seventh,16394044
minor-seventh,28385967
dominant,283846
dominant,283856
major-seventh,164751
major,2840434954
major,2540444751
major,40444751
major-seventh,40475156
major,30525659
major,30525659
major,354044
minor,404347
major,293438
major,27404451
minor,28525559
major,354044
half-diminished,40434650
major,394448
major,3042525659
major,3042525659
major,2840434954
major,40444751
major,40475156
major,354044
minor,404347
major,354044
major,30525659
major,18404447
major,30525659
major,30525659
minor,33555964
major,354044
major,30525659
major,30525659
major,18404447
dominant-13th,2335384449
major,30525659
major,30525659
major,2840434954
major,37404551
major-ninth,283252545963
major,313555576266
major,3042525659
major-seventh,324247
minor-ninth,314554
major-seventh,2832353946
minor-ninth,283135384245
major-seventh,2832353946
minor-ninth,283135384245
major-seventh,323539394246
major-seventh,39404447
major-seventh,30323539
major-seventh,34353942
major-seventh,3235394246
major-seventh,39404447
major-seventh,30323539
major-seventh,34353942
major-seventh,3235394246
minor-ninth,2831384247
dominant,3840444854
major-seventh,2832394247
dominant,33384348
dominant,2833384348
major-seventh,40444954
dominant,40424853
major-seventh,3944475258
major-seventh,39404447
major-seventh,28323539
major-seventh,32353942
major-seventh,3235394246
major-seventh,39404447
major-seventh,28323539
major-seventh,32353942
major-seventh,3235394246
suspended-fourth,404550576164
suspended-fourth,283338454952
suspended-fourth,283338454952
minor-seventh,2831333845
minor-seventh,3135374249
minor-seventh,29364045
minor-seventh,31384245
minor-seventh,31384247
minor-seventh,3135384045
major-seventh,2832353946
minor-ninth,283135384245
minor-seventh,35384248
dominant,2830353843
major-seventh,2832394247
major-seventh,2835444651
major-seventh,39404447
major-seventh,28353944
major-seventh,35404449
major-seventh,4044465154
major-seventh,40475156
major-seventh,2835394449
major-seventh,3540445154
major-seventh,404447515458
major-seventh,283235394246
minor-ninth,283135384245
major-seventh,2832353946
minor-ninth,283135384245
major-seventh,2832353946
minor-ninth,283135384245
suspended-fourth,283338454952
minor-ninth,343944515558
minor-seventh,2831333845
minor-seventh,3135374249
minor-seventh,29364045
major-seventh,33404449
minor-seventh,31384245
minor-seventh,31384247
major-seventh,25323641
major-seventh,29364045
minor-seventh,3135384045
major-seventh,3842454752
major-seventh,2933364047
major-ninth,3236394350
major-seventh,3640434754
major-seventh,2529323643
major-seventh,283135384245
major-ninth,313438414548
minor-seventh,35384248
major-seventh,33364047
major-ninth,36394349
major-seventh,33364047
dominant,2830353843
major-seventh,2729343742
major-seventh,2832394247
major-seventh,2835444651
major-seventh,39404447
major-seventh,28353944
major-seventh,35404449
major-seventh,4044465154
major-seventh,39404447
major-seventh,28323539
major-seventh,32353942
major-seventh,3235394246
major-seventh,3336404347
suspended-fourth,404550576164
suspended-fourth,283338454952
major-seventh,3540445154
major-sixth,1623323740
major-sixth,16233237
major-sixth,1623323742
major-sixth,1623323742
major-13th,162332373942
minor-seventh,163135
minor-seventh,163237
minor-seventh,28353843
major-seventh,28353944
minor-seventh,28353843
dominant,1626323741
minor,284043
diminished-seventh,2840434448
minor,264043
dominant,32444752
dominant-13th,1626323640
major-ninth,28424447
minor-11th,2831384245
dominant-ninth,283842444650
minor-seventh,2831353843
dominant-13th,2838414449
minor-ninth,1626353842
dominant-ninth,28384245
minor-ninth,1626313542
dominant,2838414446
major-ninth,35404247
suspended-fourth,284245
dominant,232932
dominant-ninth,2842444751
dominant,16263236
diminished,252831
minor-seventh,28384043
minor-seventh,28384347
dominant-ninth,2838424650
major-ninth,28475156
minor-ninth,28384245
dominant,1626323740
minor-ninth,313540
suspended-fourth,27454854
minor-seventh,353843
dominant-13th,32474952
minor-11th,2838434550
dominant,28384244
dominant,28384446
major-seventh,283235
suspended-fourth,2838424547
minor-ninth,2831333842
major-seventh,28394449
dominant-ninth,28384244
minor-seventh,28384345
dominant,283844
minor-seventh,28384345
dominant,28384446
major-seventh,284447
minor-seventh,16353843
dominant-13th,2838424954
major-seventh,28353944
dominant,284246
minor-seventh,28384348
dominant,28384449
dominant,323843
dominant,28384244
minor-seventh,2838444855
dominant,28414450
minor-seventh,2838424752
dominant,2832384248
minor-seventh,2838434754
dominant,283238414449
major-seventh,28475156
minor-seventh,384247
dominant,323740
minor-seventh,28475055
minor-seventh,28384247
minor-seventh,40475055
half-diminished,40464955
minor-seventh,38434752
minor-seventh,35434750
major-seventh,28353944
minor-seventh,28353843
dominant,2838414449
dominant,2838414449
major-seventh,2839424447
minor-seventh,28384346
dominant,28384449
minor-seventh,28475055
minor-seventh,28444855
suspended-fourth,28384246
dominant,2838404247
major,162847
dominant-13th,162856
minor-seventh,28475057
dominant,28384552
major-seventh,28353944
dominant,284246
major,32424752
dominant,283844
dominant,28444852
dominant,2832384247
dominant-13th,285058
suspended-fourth,284756
dominant-13th,323740
minor-seventh,2838434752
dominant-13th,2838444956
dominant,28384247
major-seventh,28353944
major-seventh,27323540
minor-seventh,28353843
minor-seventh,26384247
dominant,2026323540
dominant,2838424649
dominant-13th,2838444649
minor-seventh,284345
dominant-ninth,28384247
dominant,28384346
minor-seventh,28384347
minor-seventh,28384348
minor-seventh,28384349
minor-seventh,2838424350
dominant-ninth,2838424451
major-seventh,28444751
minor-11th,35384245
half-diminished,2631343846
dominant,323841444852
minor-seventh,2831353842
dominant-ninth,2832384044
dominant,32384350
major-sixth,2632374247
augmented-seventh,26323640
dominant-11th,3338424549
major-sixth,3237384244
dominant,32353843
dominant,26323643
dominant,33394350
augmented-seventh,263236404448
augmented-seventh,333943475155
dominant-ninth,26323842
augmented-seventh,202628313640
major-sixth,26323742
dominant,21273237
minor-ninth,2831353842
dominant,26323741
dominant-ninth,3238424750
augmented-seventh,2632364048
minor-sixth,3135374251
dominant,323844
dominant,26323655
dominant-11th,37384247
dominant-ninth,32353842
major-sixth,26323743
dominant,32384355
major-sixth,26323743
augmented-seventh,25313539
dominant-ninth,32394249
augmented-seventh,2632363843
dominant-13th,26323749
dominant-ninth,32384254
major-sixth,26323748
major-sixth,26323744
augmented-seventh,26323656
half-diminished,30313446
major-sixth,26323749
augmented-seventh,26323648
minor-sixth,31374254
minor-seventh,2833384343
major,2834394444
minor-seventh,28384347
dominant,2728384144
major-ninth,2328353944
dominant-ninth,28424550
major-ninth,28353944
dominant-ninth,28424547
major-seventh,2839444752
minor-seventh,283845475055
major-seventh,28394447
dominant-ninth,2832424450
minor-seventh,2838475255
suspended-fourth,28384449
minor-seventh,2838424347
dominant,2832414450
major-seventh,2839495156
dominant-ninth,2838414450
suspended-fourth,2842454750
suspended-fourth,28384246
minor-seventh,28353843
dominant,284447
dominant,323437
major-seventh,16394044
minor-seventh,284347
dominant,28384144
major-seventh,283552
dominant-ninth,162835384245
dominant-ninth,2838424449
minor-seventh,2838434752
dominant,2832384247
minor-seventh,2838434755
dominant,2832384149
major-seventh,28475156
minor-seventh,21313540
dominant-ninth,1638424747
minor-seventh,2838434755
dominant-ninth,384249
major-seventh,2839475156
major-seventh,28475156
minor-seventh,284547505557
major-seventh,283944475456
dominant,2838465056
minor-seventh,282938394547505557
dominant,2832414450
major-seventh,283944475456
dominant,283238414850
minor-seventh,2838475055
dominant,2832414447
minor,2838475055
suspended-fourth,27424650
dominant-ninth,2838424447
major,28475156
dominant-ninth,2838414450
